epoch,G_total,G_l1,G_adv,G_fft,G_vgg,D_total
74,51.24295086669922,23.218488830566407,2.038709945440292,0.6711745956738789,25.314577512105306,0.3471258965631326
75,51.17636302693685,23.16462301635742,2.0323312009970347,0.6714727434317271,25.307936141967772,0.34415322582920393
76,51.12667414347331,23.094450325012208,2.0269550548791884,0.6709927745660146,25.334276006062826,0.3459544631540775
77,51.041754954020185,23.019080891927082,2.0299382924238842,0.6708361550966898,25.321899569193523,0.33689997565746305
78,50.99465477498372,22.95769898223877,2.0561246139208476,0.6702251698970795,25.310606048583985,0.3416770186920961
79,50.95404490152995,22.916065050760906,2.0320885225137073,0.6699480617841085,25.335943219502767,0.33673070166508356
80,50.90576620483399,22.85608344777425,2.032478324095408,0.6697627373536428,25.347441734313964,0.3374884257912636
81,50.87005948893229,22.81709833017985,2.012603324174881,0.6699818074703217,25.37037598927816,0.3363084806998571
82,50.85576141357422,22.794841740926106,2.0237944020430247,0.6701587346394857,25.366966603597007,0.33390517365932465
83,50.79567528788249,22.723213760375977,2.010024544795354,0.6688519572416941,25.39358498128255,0.32801772981882094
84,50.75251784261068,22.670857729593912,2.0088802410761515,0.6683654606342315,25.404414390563964,0.32626937511563303
85,50.74303079732259,22.651952224731446,2.0033241125742594,0.6683515454928081,25.41940291341146,0.3247778575619062
86,50.71346318562826,22.623491780598957,1.9682080901066463,0.6690380209287008,25.45272536722819,0.3314672960440318
87,50.63045891316732,22.52670561726888,2.0039373659292856,0.6675126712322235,25.432303248087564,0.325701978156964
88,50.64006042989095,22.52533949279785,1.989900914669037,0.6676794634660085,25.457140589396158,0.31537138879299165
89,50.66215123494466,22.53096899922689,1.9563606309096018,0.6682615585327148,25.5065600789388,0.31656731984515984
90,50.57947652689616,22.453464401245117,1.9839695349931716,0.6677976859410604,25.47424496459961,0.3166166367828846
91,50.5126754099528,22.401199381510416,1.9775398982365926,0.6665614547729493,25.467374656677247,0.31108886022369064
92,50.508267074584964,22.363150568644205,1.9913503500620524,0.6663372938632965,25.48742885080973,0.3061580518980821
93,50.510274175008135,22.349474884033203,1.9925834392706554,0.6660466556549072,25.502169146219888,0.3035328309883674
94,50.472577880859376,22.301989980061848,1.9918153731028239,0.6663634509245555,25.512409118652343,0.29393091826637585
95,50.498380956013996,22.31240710703532,1.9750195237795511,0.6660403033892314,25.54491404469808,0.3001273696521918
96,50.4329164835612,22.281120948791504,1.9693375883102417,0.6659004737536113,25.516557495117187,0.2921958426882823
97,50.43834634399414,22.274571281433104,1.970072232802709,0.6661313358942668,25.527571578979494,0.2877238477865855
98,50.423761189778645,22.241348538716633,1.9741970287164052,0.6659226563771565,25.542292971293133,0.2835959779024124
99,50.39249375915527,22.21364559173584,1.987110210418701,0.6654208624362945,25.52631718190511,0.2781812826047341
100,50.356950744628904,22.19360693359375,1.9765569627285005,0.6657684722741445,25.521018427530926,0.27752071030437947
