epoch,G_total,G_l1,G_adv,G_fft,G_vgg,D_total
29,29.740220662434897,27.259655906677246,1.8053438683450223,0.6752209436098735,0.0,0.4274256160855293
30,29.50386006418864,27.01386036936442,1.8168029236793517,0.673196748971939,0.0,0.4312805161078771
31,29.542864733378092,27.037994636535643,1.831713935891787,0.673156189362208,0.0,0.4279057542483012
32,29.481843053181965,26.96690056101481,1.8420385916233062,0.6729039266109467,0.0,0.433461834837993
33,29.306622179667155,26.826757756551107,1.8077200228571892,0.6721443901856741,0.0,0.4360562469959259
34,29.313751787821452,26.83845261891683,1.8036581345001856,0.6716409949461619,0.0,0.41840195485949516
35,29.1186873143514,26.617627209981283,1.8310302798748017,0.6700298306941986,0.0,0.42907700429360074
36,29.11877064259847,26.608979817708335,1.839599099477132,0.6701917285124461,0.0,0.42660840847094855
37,28.929596305847166,26.41397730255127,1.8466630351940791,0.668955928961436,0.0,0.43813633698225024
38,28.815986467997234,26.34665232340495,1.8007083699305853,0.6686258064111074,0.0,0.430646751532952
39,28.826018821716307,26.33958818054199,1.817612680474917,0.668817987203598,0.0,0.42454265825947124
40,28.746286801656087,26.251788548787435,1.8262250748177369,0.6682732111612956,0.0,0.43434862728913626
41,28.694589533487957,26.18983871459961,1.8376254059871038,0.6671253984769185,0.0,0.4380504526694616
42,28.60035247039795,26.106964683532716,1.825994502345721,0.6673932621479034,0.0,0.4359193996191025
43,28.517472462972005,26.015558151245116,1.8352053660154342,0.6667089366118113,0.0,0.433377459059159
44,28.434193651835123,25.901875116984048,1.8667128890256086,0.6656056133906046,0.0,0.4531021116673946
45,28.33067226409912,25.858404436747232,1.8063524602651595,0.6659153827826182,0.0,0.41881173982222875
46,28.25926054128011,25.75614389292399,1.8366956671476364,0.6664209930102031,0.0,0.4309237677752972
47,28.28642940012614,25.76614170328776,1.8548504542907078,0.6654372222423554,0.0,0.4348457348843416
48,28.21868002573649,25.694876909891764,1.8576543092727662,0.6661487940947215,0.0,0.42942847273747126
49,28.12738510131836,25.569972134908042,1.8927468484044074,0.6646661282380422,0.0,0.4304710875749588
50,27.955830640157064,25.406863087972006,1.884788115143776,0.6641794933478038,0.0,0.4269353190362453
51,27.94471437327067,25.39849011230469,1.8823949034611385,0.6638293527762095,0.0,0.42661424026886624
52,27.79975686899821,25.256171847025552,1.8805976326664289,0.6629873932202657,0.0,0.41950287447373075
53,27.79977308400472,25.254753178914388,1.8809695976177851,0.6640503372351328,0.0,0.41249004965027175
54,27.84445018259684,25.30022425842285,1.8801579387187959,0.6640679881572723,0.0,0.4172089328567187
55,27.54343678029378,24.991538467407228,1.8897148741881054,0.662183480421702,0.0,0.4117129861712456
56,27.512209546407064,24.966488792419433,1.8829171582857769,0.662803594271342,0.0,0.42222004335125285
57,27.45351045735677,24.8939256439209,1.8974736187855403,0.6621111328601837,0.0,0.40039741149544716
58,27.334445676167807,24.755451899210613,1.9166935876210531,0.6623002237478892,0.0,0.39699309307336805
59,27.27944566853841,24.686768758138022,1.930874514937401,0.6618024171988169,0.0,0.3910213154554367
60,27.23278114827474,24.62762674967448,1.943028604845206,0.6621258374055227,0.0,0.38230260147651035
61,27.168640869140624,24.53635050455729,1.969940082470576,0.6623502705097198,0.0,0.37655080793301265
62,27.141777280171713,24.475155029296875,2.004022630016009,0.6625996361573537,0.0,0.37876594441135725
63,27.079912404378256,24.409795252482095,2.005690101782481,0.6644270536899567,0.0,0.3716096873283386
64,26.999800135294596,24.31102229054769,2.023949410478274,0.6648284513155619,0.0,0.3659156213104725
65,26.944271001180013,24.24918688964844,2.030278372257948,0.6648056891759236,0.0,0.36610182802875835
66,26.89088436126709,24.173949610392253,2.0526525518099468,0.6642821835676829,0.0,0.3555898269017537
67,26.90560651397705,24.168743192036946,2.070439231236776,0.6664240657488505,0.0,0.3500541311999162
68,26.78968388112386,24.02694319661458,2.097664710362752,0.6650759451389313,0.0,0.3358522824148337
69,26.814002271016438,24.035062795003256,2.11269174293677,0.6662477633953094,0.0,0.3362445645034313
70,26.757637148539224,23.983064432779948,2.107528099656105,0.6670446163018544,0.0,0.33429983477791153
71,26.83259625752767,24.010079699198403,2.1558027809063596,0.666713751633962,0.0,0.3304848829805851
72,26.609066368103026,23.80144445292155,2.141388170560201,0.6662337181568145,0.0,0.3250290404856205
73,26.574932456970213,23.7467999420166,2.160660399278005,0.6674721204439799,0.0,0.3147782227396965
74,26.622688906351726,23.799166186014812,2.1549804654518763,0.6685422325134277,0.0,0.3176412913203239
75,26.609357437133788,23.754397890726725,2.186397757053375,0.6685618122418722,0.0,0.3037569602827231
76,26.54865409851074,23.653346755981445,2.2270470962524413,0.668260289033254,0.0,0.3078422117382288
77,26.490881825764973,23.575203997294107,2.2481418915589653,0.6675359598000844,0.0,0.2960325386623541
78,26.463996966044107,23.560316212972005,2.2352936550776166,0.6683870664437612,0.0,0.2915331505338351
79,26.474091334025065,23.556675908406575,2.2476063927809395,0.6698090589841207,0.0,0.28611715900897977
80,26.38479148610433,23.4282638092041,2.2878821942806242,0.6686454939842225,0.0,0.2848933941721916
81,26.370125582377117,23.42922255706787,2.2718957392374675,0.6690072837670644,0.0,0.2748667977154255
82,26.34384275563558,23.36741069539388,2.3083018561204276,0.6681302032470703,0.0,0.2697930631240209
83,26.275978744506837,23.340393821716308,2.268076802412669,0.6675081193447113,0.0,0.27111133361856143
84,26.259938886006672,23.34478574879964,2.247970575809479,0.6671825593312581,0.0,0.2701076709628105
85,26.20047489420573,23.288883440653482,2.2457758766574165,0.6658155980110169,0.0,0.2772533750236034
86,26.141014661153157,23.253309883117677,2.2214367741743724,0.6662680276234945,0.0,0.27563284867008525
87,26.158690020243327,23.29645497639974,2.1939406796296437,0.6682943186759949,0.0,0.27415095069011053
88,26.100326410929362,23.220444918314616,2.212679942528407,0.6672015328407288,0.0,0.2677210311392943
89,26.065337799072264,23.162915809631347,2.2351098886330925,0.6673121314843495,0.0,0.26386344056328137
90,26.05683096822103,23.174034375508626,2.215759785811106,0.6670368504524231,0.0,0.2571642904182275
91,25.982644200642902,23.106501454671225,2.209614753961563,0.6665279771486918,0.0,0.2595891692241033
92,26.01385087076823,23.11107856241862,2.2351834478378296,0.6675888328552246,0.0,0.25060065220296385
93,25.98919449106852,23.062531247456867,2.260057187398275,0.6666060949961344,0.0,0.2384076678554217
94,25.970362144470215,23.024475179036457,2.279190000851949,0.6666970191796621,0.0,0.23409376511971156
95,25.95474400075277,23.03457763417562,2.2532892122268677,0.666877123673757,0.0,0.23337504483262697
96,25.929514167785644,23.004106908162434,2.258773883660634,0.6666333968639374,0.0,0.23367574434479077
97,25.921875312805177,22.977727137247722,2.2780071824391683,0.6661410068670909,0.0,0.22310321380694706
98,25.832320416768393,22.90259509277344,2.264476443529129,0.6652488824526469,0.0,0.21832145866254965
99,25.883573117574056,22.955149739583334,2.2619176182746887,0.6665057711601258,0.0,0.21837628379960855
100,25.85899259185791,22.970032824198405,2.2218370145161948,0.667122722307841,0.0,0.21777993653714656
